 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 CL-AT-1035 ; Portezuelo Las Breitas ;1035; S ; -70.884086 ; -28.778626 
 CL-AT-1055 ; Portezuelo La Viuda ;1055; HS ; -70.443062 ; -27.786495 
 CL-AT-1135 ; Portezuelo Aris ;1135; Ruta 5 ; -70.799705 ; -28.802746 
 CL-AT-1205 ; Portezuelo Varilla ;1205; Route ; -70.3487 ; -26.621484 
 CL-AT-1235 ; Portezuelo Porvenir ;1235; R ; -70.304554 ; -26.660914 
 CL-AT-1265 ; Portezuelo Pajonales ;1265; Autopista 5 ; -70.977877 ; -29.156066 
 CL-AT-1295 ; Portezuelo Las Tunas ;1295; R1 ; -70.723487 ; -28.883436 
 CL-AT-1345 ; Portezuelo de Los Lirios ;1345; S ; -70.370197 ; -27.54392 
 CL-AT-1355 ; Portezuelo Cucharas ;1355; R ; -70.34297 ; -27.088959 
 CL-AT-1505 ; Portezuelo Blanco ;1505; R ; -70.348958 ; -27.680079 
 CL-AT-1545 ; Portezuelo del Gato ;1545; HS ; -70.215714 ; -27.069058 
 CL-AT-1555 ; Portezuelo del Tirado ;1555; R ; -70.201137 ; -27.846228 
 CL-AT-1735 ; Portezuelo Veraguas ;1735; R1 ; -70.670694 ; -28.919773 
 CL-AT-1965 ; Portezuelo Chimbero ;1965; C-17 ; -69.92487 ; -26.903489 
 CL-AT-2015 ; Portezuelo Dadil ;2015; R ; -70.137672 ; -27.97997 
 CL-AT-2080 ; Portezuelo La Difunta ;2080; R1 ; -70.14636 ; -27.967332 
 CL-AT-2125 ; Portezuelo de la Dichosa ;2125; R ; -70.124117 ; -27.989875 
 CL-AT-2205 ; Portezuelo El Abra ;2205; S ; -70.364514 ; -28.643389 
 CL-AT-2225 ; Portezuelo Conro ;2225; HS ; -70.671873 ; -29.049839 
 CL-AT-2255 ; Portezuelo Panul ;2255; HS ; -70.16341 ; -28.173918 
 CL-AT-2415 ; Portezuelo Condor ;2415; HS ; -70.540946 ; -29.05086 
 CL-AT-2555 ; Portezuelo de La Era ;2555; HS ; -70.093928 ; -28.063561 
 CL-AT-2645 ; Portezuelo Cepones ;2645; HS ; -69.887064 ; -27.577361 
 CL-AT-2675 ; Portezuelo de la Iglesia ;2675; HS ; -69.90736 ; -28.208607 
 CL-AT-2825 ; Portezuelo de Don Juan ;2825; S ; -69.858508 ; -27.940819 
 CL-AT-3035 ; Portezuelo de los Leones ;3035; HS ; -69.858558 ; -27.798275 
 CL-AT-3075 ; Portezuelo del Chulo ;3075; HS ; -69.814591 ; -27.903263 
