 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 FR-04-1234 ; Col de Mounis ;1234; R1(SE), GR6, GRP Grande Traversée Préalpes ; 6.118304 ; 44.20756 
 FR-04-1236a ; Baisse de la Croix ;1236; R1(E) ; 6.182558 ; 44.165836 
 FR-04-1236b ; Col de l'Hysope ;1236; D3 ; 6.150992 ; 44.20126 
 FR-04-1237 ; Col de la Croix ;1237; R1(E) ; 6.1019 ; 44.33267 
 FR-04-1238a ; Baisse du Frêne ;1238; R1 S2(S) ; 6.281021 ; 44.184682 
 FR-04-1238b ; Basse du Passet ;1238;; 6.091589 ; 44.308781 
 FR-04-1240a ; Col du Labouret ;1240; D900 ; 6.370803 ; 44.248744 
 FR-04-1240b ; Baisse de Serre Gros ;1240; R1 ; 6.356812 ; 44.202897 
 FR-04-1241a ; Pas de la Lierette ;1241; S ; 5.809652 ; 44.199871 
 FR-04-1241b ; Pas de Redortiers ;1214; R1-2 ; 5.611549 ; 44.152297 
 FR-04-1242a ; Col de Charamel ;1242; D7 ; 6.298885 ; 44.431687 
 FR-04-1242b ; Col de l'Escuichière ;1242; R1 S2(S) ; 6.287404 ; 44.190245 
 FR-04-1249 ; Col Saint-Pierre ;1249; R1(N), S1-2-3(S) ; 6.174504 ; 44.203759 
 FR-04-1250 ; Baisse de la Plus Haute Berche ;1250; R1 ; 6.088503 ; 44.433526 
 FR-04-1251 ; La Baissette ;1251; R1-2 ; 6.233176 ; 43.923257 
 FR-04-1255 ; Pas du Long Rocher ;1180; S2-3 ; 5.786136 ; 44.142522 
 FR-04-1258 ; Col de la Moutière ;1258; R1(O) ; 6.091579 ; 44.374703 
 FR-04-1260 ; Col de la Berche ;1260; S, GR653D ; 6.081862 ; 44.402137 
 FR-04-1261 ; Col de Corobin ;1211; D20 ; 6.320309 ; 44.007766 
 FR-04-1261a ; Le Coulet ;1261; CV ; 6.354004 ; 44.355202 
 FR-04-1263a ; Pas de Belon ;1263; S ; 6.771174 ; 44.026359 
 FR-04-1263b ; Col du Mal Hiver ;1263; R1 ; 6.353098 ; 44.252199 
 FR-04-1267 ; Col du Défens ;1267; D219 ; 6.427348 ; 44.053987 
 FR-04-1268 ; Col de Sumore ;1268; R ; 6.818282 ; 43.987509 
 FR-04-1270 ; Le Pertus ;1270; CV ; 6.525063 ; 44.406133 
 FR-04-1278 ; Col de Saint-Jannet ;1278; S1-2, GR4 ; 6.735303 ; 43.935081 
 FR-04-1280a ; Pas de l'Abauc ;1280; D23 ; 6.36985 ; 43.76007 
 FR-04-1281 ; Col de la Croix ;1281; R1(E), R1-2-3(O), GRP Grande Traversée des Préalpes ; 6.178847 ; 44.164179 
 FR-04-1286 ; Col des Abbes ;1286; D17 R1 ; 6.297336 ; 43.853298 
 FR-04-1287 ; Col de Saint-Vincent ;1287; S2-3-4, GRP Tour de la Montagne de Lure ; 5.705465 ; 44.137467 
 FR-04-1292 ; Col de Verdaches ;1292; R1(O), S1-2(E) ; 6.323421 ; 44.280747 
 FR-04-1295 ; Le Seuil ;1295; D 327 ; 6.430616 ; 44.41867 
 FR-04-1296 ; Col de Font Froumaï ;1296; R2, GR4 (variante) ; 6.687166 ; 43.885545 
 FR-04-1299 ; Col des Rouyères ;1299; R1(S), S2-3(NO) ; 6.131028 ; 44.398333 
 FR-04-1301 ; Col de Pontis ;1301; D7 ; 6.348541 ; 44.488066 
 FR-04-1304a ; Col de Fontbelle ;1304; D3, GR6 ; 6.147226 ; 44.215245 
 FR-04-1304b ; Basse du Grépon ;1304; R1 ; 6.431285 ; 44.028121 
 FR-04-1310b ; Col de Saint-Martin ;1306; R ; 6.242416 ; 44.385363 
 FR-04-1314 ; Col de la Roche ;1314; S3(O)(E), GRP Tour de la Montagne de Lure ; 5.661526 ; 44.147961 
 FR-04-1318 ; Col de Saint-Jurs ;1318; R1 ; 6.234539 ; 43.909989 
 FR-04-1320 ; Col du Fa ;1320; R1 ; 6.713633 ; 44.015505 
 FR-04-1322 ; Col des Fillys ;1322; D7 ; 6.292223 ; 44.409516 
 FR-04-1323 ; Pas de la Croix ;1323; RF-1 ; 5.593948 ; 44.15606 
